paper_id,query_id,source_db,title,authors,year,venue,url_or_doi,abstract,keywords,v1_decision,v1_reason
IIFKLGXT,Q01,Google Scholar,Building a Job Connection Platform for Students and Businesses,"Nguyen, Anh Quoc",2026,Vietnam-Korea University of Information and Communication Technology,https://elib.vku.udn.vn/bitstream/123456789/7236/1/22ITe-22IT.EB065-Nguyen%20Anh%20Quoc-DATN.pdf,,,EXCLUDE,EC4: Missing abstract and irrelevant topic regarding job connection platforms.
C2MPU5Z6,Q01,arXiv.org,ROK-FORTRESS: Measuring the Effect of Geopolitical Transcreation for National Security and Public Safety,"Lee, Michael S.; Maurya, Yash; Rein, Drew; Herring, Bert; Nguyen, Jonathan; Song, Kyungho; Sehwag, Udari Madhushani; Cho, Jiyeon; Deshpande, Kaustubh; Jang, Yeongkyun; Joo, Jiyeon; Choi, Minn Seok; Fuelle, Evi; Knight, Christina Q.; Brandifino, Joseph; Fenkell, Max",2026,arXiv,https://doi.org/10.48550/arXiv.2605.14152,"Safety evaluations for large language models (LLMs) increasingly target high-stakes National Security and Public Safety (NSPS) risks, yet multilingual safety is mostly assessed through translation-only benchmarks that preserve the underlying scenario, leaving how language and geopolitical context interact largely unexamined beyond a few language pairs. We introduce ROK-FORTRESS, a bilingual, culturally adversarial NSPS benchmark that uses the English-Korean language pair and U.S.-ROK geopolitical axis as a case study, separating the effects of language and geopolitical grounding via a transcreation matrix: adversarial intents are evaluated under controlled combinations of (i) English versus Korean language and (ii) U.S. versus Korean entities, institutions, and operational details. Each adversarial prompt is paired with a dual-use benign counterpart to quantify over-refusal, and responses are scored by calibrated LLM-as-a-judge panels using expert-crafted, prompt-specific binary rubrics. Across a dual-track set of frontier and Korean-optimized models, we find a consistent suppression effect in Korean variants and substantial model-to-model variation in how geopolitical grounding interacts with language; in a subset of models, Korean grounding further mitigates the language-driven suppression. This indicates that, at least in the English-Korean case, safety behavior is shaped by language-as-risk signals and context interactions that translation-only evaluations miss. A direct-request ablation that strips jailbreak wrappers separates a small but persistent reduction for closed-source models from a larger, wrapper-dependent effect that reverses for open-source models, suggesting part of the Korean suppression reflects prompt specialization rather than intrinsic language-based safety alignment. The transcreation matrix methodology is designed to generalize to other language-culture pairs.",Computer Science - Computation and Language; Computer Science - Cryptography and Security; Computer Science - Artificial Intelligence; Computer Science - Computers and Society,EXCLUDE,EC1: Focuses on national security and public safety (NSPS) safety evaluations of LLMs rather than scam/phishing message classification.
AZT93WJ3,Q01,Google Scholar,"Building a Search Engine Optimization Plan for the Website of H Cong A Design & Construction Co., Ltd","Hoang, Dang Hieu",2026,Vietnam-Korea University of Information and Communication Technology,https://elib.vku.udn.vn/bitstream/123456789/7107/1/22DM-22DM030-Hoang%20Dang%20Hieu-DATN.pdf,,,EXCLUDE,EC4: Missing abstract and irrelevant topic regarding SEO plans.
69LBLB8F,Q01,arXiv.org,WARD: Adversarially Robust Defense of Web Agents Against Prompt Injections,"Cao, Tri; Chen, Yulin; Cao, Hieu; Li, Yibo; Le, Khoi; Nguyen, Thong; Li, Yuexin; He, Yufei; Liu, Yue; Yan, Shuicheng; Hooi, Bryan",2026,arXiv,https://doi.org/10.48550/arXiv.2605.15030,"Web agents can autonomously complete online tasks by interacting with websites, but their exposure to open web environments makes them vulnerable to prompt injection attacks embedded in HTML content or visual interfaces. Existing guard models still suffer from limited generalization to unseen domains and attack patterns, high false positive rates on benign content, reduced deployment efficiency due to added latency at each step, and vulnerability to adversarial attacks that evolve over time or directly target the guard itself. To address these limitations, we propose WARD (Web Agent Robust Defense against Prompt Injection), a practical guard model for secure and efficient web agents. WARD is built on WARD-Base, a large-scale dataset with around 177K samples collected from 719 high-traffic URLs and platforms, and WARD-PIG, a dedicated dataset designed for prompt injection attacks targeting the guard model. We further introduce A3T, an adaptive adversarial attack training framework that iteratively strengthens WARD through a memory-based attacker and guard co-evolution process. Extensive experiments show that WARD achieves nearly perfect recall on out-of-distribution benchmarks, maintains low false positive rates to preserve agent utility, remains robust against guard-targeted and adaptive attacks under substantial distribution shifts, and runs efficiently in parallel with the agent without introducing additional latency.",Computer Science - Cryptography and Security; Computer Science - Artificial Intelligence,EXCLUDE,EC1: Focuses on web agent defense against prompt injections rather than scam or phishing message classification.
ITYSDT3K,Q01,Google Scholar,Prompts in the Wild: A Large Analyzed Collection of Transactional Prompts in Code,"Basmov, Victoria; Goldberg, Yoav; Tsarfaty, Reut",2026,Proceedings of the 20th Linguistic Annotation Workshop (LAW XX),https://aclanthology.org/2026.law-main.19/,,,EXCLUDE,EC4: Missing abstract and irrelevant topic regarding transactional prompts in code.
XVN27JN3,Q01,Google Scholar,Hybrid Method of Organizing Information Search in Logistics Systems Based on Vector-Graph Structure and Large Language Models,"Voloshchuk, Vadim; Melnik, Yaroslav; Safronenkova, Irina; Lishchenko, Egor; Kartashov, Oleg; Kozlovskiy, Alexander",2026,Big Data and Cognitive Computing,https://www.mdpi.com/2504-2289/10/2/51,,,EXCLUDE,EC4: Missing abstract and irrelevant topic regarding information search in logistics systems.
6FBJY8MS,Q01,Google Scholar,HOPE: Hybrid Optimized Parallel Encoding with Supervised and Unsupervised Semantic Fusion for Depression Symptom Detection,"Mai, Tu-Phuong; Le H, Minh-Ha; Tran, Duc-Luong; Chu, Phuong-Anh; Can, Duy-Cat; Le, Hoang Quynh",2026,Proceedings of the 64th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers),https://aclanthology.org/2026.acl-long.132/,,,EXCLUDE,EC4: Missing abstract and irrelevant topic regarding depression symptom detection.
2DPJ7J4H,Q01,arXiv.org,"Wait, am I Being Fair? Characterizing Deductive Stereotyping and Mitigating It with Fair-GCG","Deng, Naihao; Zhu, Yilun; Nwatu, Joan; Scott, Clayton; Mihalcea, Rada",2026,arXiv,https://doi.org/10.48550/arXiv.2606.30989,"Warning: This paper contains several toxic and offensive statements. While reasoning generally improves fairness in recent large language models (LLMs), failures persist. In this work, we identify a failure mode, deductive stereotyping, in which models apply population-level statistical regularities to individual cases, producing logically coherent yet socially biased inferences. We provide a statistical interpretation of this phenomenon. To steer models toward fairness-aware reasoning, we propose a reasoning-time injection framework. We further introduce Fair-GCG to systematically discover effective injection phrases. Injection phrases discovered by Fair-GCG improve performance across multiple fairness benchmarks, generalize from smaller to larger LLMs, improves reasoning-level fairness, reduces bias in open-ended generation, and transfer to real-world fairness-sensitive tasks.",Computer Science - Computation and Language; Computer Science - Artificial Intelligence,EXCLUDE,EC1: Focuses on deductive stereotyping and model fairness rather than scam/phishing message classification.
9FGBSXHF,Q01,Google Scholar,PinocchioGPT: A Digital Humanities Framework for Teaching AI Ethics Through Narrative and Hallucination,"Petrassi, Danilo",2026,International Conference on Advances in Artificial Intelligence and Machine Learning,https://u-pad.unimc.it/handle/11393/373370,,,EXCLUDE,EC4: Missing abstract and lacks empirical evaluation on scam classification.
27HAIKQE,Q01,Google Scholar,Stealthy Parasites: Uncovering and Analyzing Reflected Search Poisoning,"Wu, Sangyi; Xue, Jialong; Zhou, Shaoxuan; Mi, Xianghang",2026,"Artificial Intelligence Security and Privacy: Third International Conference, AIS&P 2025, Guangzhou, China, December 5–7, 2025, Proceedings",https://books.google.com/books?hl=vi&lr=&id=ERPnEQAAQBAJ&oi=fnd&pg=PA188&dq=(%22LLM%22+OR+%22LLM+prompting%22+OR+%22LLMs%22+OR+%22Large+Language+Model%22)+AND+(%22Vietnamese%22+OR+%22Vietnam%22)+AND+(%22scam%22+OR+%22phishing%22+OR+%22smishing%22+OR+%22spam%22)+AND+(%22message%22+OR+%22SMS%22+OR+%22text+classification%22)&ots=4y_zaTTliz&sig=j40ur65WA9NL1vGJO_70en-IBQQ,,,EXCLUDE,EC1: Focuses on reflected search poisoning rather than spam/scam text classification.
6V8WTSIW,Q01,Google Scholar,Feasibility of Real-Time AI Models For Clinical Tasks Involving Tetanus: Study Protocol,"Hai, Ho Bich; Anibal, James; Hai Duong, Ha Thi; Khoa, Le Dinh Van; Vy, Nguyen Quang; Hoang, Vo Tan; Phuc, Vo Hong; Phuong, Le Thanh; Tan, Le Van; Yen, Lam Minh",2026,Wellcome Open Research,https://wellcomeopenresearch.org/articles/11-434,,,EXCLUDE,EC1: Focuses on clinical tasks involving tetanus rather than scam message classification.
AGPVWM4E,Q01,Google Scholar,FINERWEB: Datasets and Artifacts for Scalable Multilingual Named Entity Recognition,"Golde, Jonas; Haller, Patrick; Akbik, Alan",2026,Findings of the Association for Computational Linguistics: EACL 2026,https://aclanthology.org/2026.findings-eacl.121/,,,EXCLUDE,EC1: Focuses on multilingual named entity recognition rather than scam message classification.
YETRQQV4,Q01,arXiv.org,RAG-Pull: Turning Retrieval into a Code-Injection Channel via Invisible Unicode Perturbations,"Dhar, Aritra; Stambolic, Vasilije; Cavigelli, Lukas",2026,arXiv,https://doi.org/10.48550/arXiv.2510.11195,"Retrieval-Augmented Generation (RAG) increases the reliability and trustworthiness of the LLM response and reduces hallucination by eliminating the need for model retraining. It does so by adding external data into the LLM's context. We develop a new class of black-box attack, RAG-Pull, that inserts hidden UTF characters into queries or external code repositories, redirecting retrieval toward malicious code, thereby breaking the models' safety alignment. We observe that query and code perturbations alone can shift retrieval toward attacker-controlled snippets, while combined query-and-target perturbations achieve near-perfect success. Once retrieved, these snippets introduce exploitable vulnerabilities such as remote code execution and SQL injection. RAG-Pull's minimal perturbations can alter the model's safety alignment and increase preference towards unsafe code, therefore opening up a new class of attacks on LLMs.",Computer Science - Cryptography and Security; Computer Science - Artificial Intelligence,EXCLUDE,EC1: Focuses on RAG code-injection attacks via unicode perturbations rather than scam message classification.
PLZYRJT4,Q01,DOI.org (Crossref),"Machine Translation in Natural Language Processing (1948–2025): a Systematic Survey of Methods, Benchmarks, Neural Machine Translation Advances, Challenges and Future Directions","Lavanya, C. B.; Nagendraswamy, H. S.; Manjunath, K. N.; Kumar, M. P. Pavan",2026,SN Computer Science,https://doi.org/10.1007/s42979-026-05181-4,"Abstract             Natural Language Processing (NLP) primarily focuses on understanding and processing human language in a manner that machines can comprehend. NLP covers a wide range of tasks that enable machines to interpret and generate human language. These include identifying entities in text (Named Entity Recognition), answering questions, summarizing documents, classifying text, extracting and retrieving information, translating between languages, analyzing sentiment, and recognizing spoken language. Machine Translation (MT) has evolved from rule-based systems in the 1940s to sophisticated neural architectures that achieve near-human performance on high-resource language pairs. However, significant challenges remain in low-resource languages, domain adaptation, and evaluation standardization. This systematic review synthesizes 77 years of MT research to (1) quantitatively compare the evolution of MT approaches, (2) identify performance trends across different methodological paradigms, (3) analyze evaluation metrics and benchmark datasets, and (4) characterize research gaps, particularly for low-resource languages, including Indian regional languages. Following the PRISMA guidelines, we systematically searched eight academic databases (IEEE Xplore, ACM Digital Library, ACL Anthology, SpringerLink, arXiv, and others) from 1948 to 2025. Our search strategy included controlled vocabulary and Boolean operators, resulting in 1,354 initial results. After applying the inclusion/exclusion criteria and quality assessment, 164 studies were selected for final analysis. We extracted quantitative performance metrics and methodological details and conducted a comparative synthesis of Statistical Machine Translation (SMT), Knowledge-Based Machine Translation (KBMT), Neural Machine Translation (NMT), and hybrid approaches. Several researchers in the machine translation domain have attempted to translate sentences of different languages, views of newspapers, selections of epics, children’s stories, and novels into English, and translations of simple English sentences into Indian languages. However, they have not found sufficient accuracy in the translation of uncommon words, phrases, idioms, and sayings, or proverbs of Indian and non-descript proverbs. Thus, there is a major necessity to develop a viable machine translation scheme to translate several Indian and foreign languages (including Arabic, German, Japanese, French, and Russian) into English and vice versa. The field requires standardized evaluation protocols, expanded multilingual benchmarks (particularly for Indian languages, where only 23 studies exist), improved reproducibility practices, and a focus on practical deployment challenges. Our comprehensive benchmark comparison and identified research gaps provide a roadmap for future MT development, emphasizing the critical need for low-resource language support and robust evaluation frameworks.",,EXCLUDE,EC1: Focuses on a systematic survey of machine translation rather than scam message classification.
